District,Price,Land Area,Floor,Bathroom,legal_status,Direction,Furniture,Have Mezzanine,Have Rooftop,Have Basement,Near Market,Near School,Near Hospital,Frontage,Securities Space,Have Car Park,Urgent Sale,Price/m2,Category
16,6.9,3.58351893845611,3.0,3.970963569177463,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1971428571428571,2
11,24.5,5.081404364984463,2.0,4.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.153125,5
12,2.55,3.091042453358316,2.0,1.0,2.0,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1214285714285714,2
4,2.0,4.394449154672439,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,1
10,38.5,5.267858159063328,6.0,4.29369728800611,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199481865284974,3
10,8.8,4.174387269895637,4.0,4.0,2.0,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1375,5
10,17.5,4.890349128221754,3.0,4.0,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1325757575757575,4
13,7.5,3.624340932976365,3.0,3.0,0.0,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2054794520547945,2
12,13.9,5.308267697401205,2.0,3.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0691542288557214,2
17,42.0,4.709530201312334,1.0,1.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3818181818181818,5
11,16.0,5.081404364984463,0.0,0.0,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1
19,75.0,5.7745515455444085,2.0,1.999800396433088,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2336448598130841,4
11,8.5,4.634728988229636,3.0,4.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,2
0,1.3,5.003946305945459,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087837837837837,1
12,7.8,3.8918202981106265,4.0,4.0,2.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1625,2
11,8.5,4.634728988229636,3.0,2.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,2
0,0.016,5.153291594497779,0.0,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.30232558139535e-05,1
11,11.48,4.31748811353631,4.0,4.0,2.0,3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1551351351351351,2
12,29.0,5.10230248262208,3.0,7.0,2.0,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1774785801713586,2
12,43.0,5.14166355650266,4.0,3.0,2.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2529411764705882,5
12,45.0,5.266620279804782,3.0,4.0,2.0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2334509234280971,4
6,12.0,4.74493212836325,4.0,5.0,2.0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1052631578947368,5
16,13.5,3.784189633918261,3.0,3.197999289355587,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.313953488372093,5
10,2.35,3.871201010907891,2.0,2.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,2
18,29.0,4.6913478822291435,4.0,3.4970445951980995,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2685185185185185,2
6,13.5,4.844187086458591,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1071428571428571,1
10,2.42,4.07753744390572,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0417241379310344,1
10,12.9,5.14166355650266,0.0,0.0,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0758823529411764,1
6,5.7,4.110873864173311,2.0,2.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.095,2
10,3.59,4.912654885736052,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0265925925925925,1
6,3.2,3.713572066704308,2.0,2.0,2.0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,2
9,5.5,4.110873864173311,3.0,5.0,2.0,3,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0916666666666666,2
10,44.0,5.541263545158426,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1732283464566929,1
10,1.9,4.060443010546419,0.0,0.0,2.0,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,1
9,5.85,4.110873864173311,2.0,3.0,2.0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0974999999999999,2
8,7.3,3.8918202981106265,5.0,5.0,2.0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1520833333333333,2
11,5.38,3.970291913552122,2.0,3.0,2.0,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1034615384615384,2
4,5.4,4.110873864173311,4.0,5.0,2.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,2
18,3.98,4.23410650459726,2.0,4.0,2.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0585294117647058,5
11,6.5,4.394449154672439,2.0,4.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08125,2
11,7.0,4.663439094112067,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0666666666666666,1
9,8.0,4.7535901911063645,4.0,3.4970445951980995,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0695652173913043,2
19,5.98,4.2626798770413155,3.0,4.0,2.0,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0854285714285714,2
16,13.3,4.0943445622221,5.0,6.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2254237288135593,2
3,0.0235,6.972137537911405,0.0,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2055373064289067e-05,1
2,5.5,5.0238805208462765,1.95,2.0746243302344216,2.0,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0364238410596026,3
11,9.3,4.174387269895637,4.0,4.47299196033232,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1453125,2
12,16.0,4.74493212836325,5.0,3.968098977428503,2.0,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1403508771929824,2
0,1.2,4.59511985013459,1.27,1.0,2.0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0122448979591836,2
1,1.8,4.07753744390572,2.0,2.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0310344827586206,2
11,21.0,4.709530201312334,2.0,2.429984186181629,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1909090909090909,5
1,1.37,3.9318256327243257,2.0,2.0,2.0,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0274,2
18,23.0,4.48863636973214,3.0,4.0,2.0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2613636363636363,2
12,6.7,3.9318256327243257,3.0,3.197999289355587,2.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134,2
18,24.0,4.110873864173311,2.0,1.0,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,5
14,52.0,5.493061443340548,3.0,1.0,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2148760330578512,5
18,76.5,4.997212273764115,6.0,4.29369728800611,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5204081632653061,5
6,17.0,5.081404364984463,1.99,2.0,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10625,2
10,9.38,4.941642422609304,2.0,2.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0674820143884892,3
16,13.5,3.7612001156935624,3.0,3.0,2.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3214285714285714,2
8,4.7,3.970291913552122,2.0,2.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0903846153846153,2
6,4.1,4.07753744390572,2.0,2.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0706896551724137,2
8,4.3,3.8918202981106265,3.0,3.0,2.0,3,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0895833333333333,2
10,75.0,6.439350371100098,3.0,3.197999289355587,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12,5
12,31.5,5.14166355650266,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1852941176470588,1
19,45.0,4.394449154672439,6.0,6.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5625,5
18,37.0,4.795790545596741,8.0,5.339602049910873,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3083333333333333,5
13,18.5,4.61512051684126,4.0,5.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185,4
11,5.79,3.9318256327243257,4.0,4.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1158,2
19,27.0,4.4277167605909975,4.0,3.4970445951980995,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3263234227701233,5
10,5.4,3.970291913552122,3.0,3.0,2.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1038461538461538,2
10,8.68,8.03947991910045,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,1
8,28.0,5.056245805348308,3.0,3.0,2.0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1794871794871795,5
18,45.0,4.948759890378168,4.0,3.4970445951980995,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3214285714285714,5
4,2.65,4.01096295328305,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0488929889298892,1
11,14.0,4.795790545596741,2.0,3.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1166666666666666,5
16,43.0,5.198497031265826,2.0,1.999800396433088,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2388888888888889,5
16,17.0,3.9512437185814275,3.0,3.197999289355587,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,5
9,12.2,4.290459441148391,4.0,7.0,2.0,3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1694444444444444,2
6,6.45,4.060443010546419,3.0,4.0,2.0,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1131578947368421,2
8,1.7,3.044522437723423,3.0,1.0,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0849999999999999,2
10,5.4,3.970291913552122,3.0,3.0,2.0,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1038461538461538,2
4,5.5,5.2832037287379885,2.0,3.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0280612244897959,2
9,9.3,4.23410650459726,4.0,5.0,2.0,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1367647058823529,2
12,73.0,5.707110264748875,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2433333333333333,1
12,34.5,5.771441123130016,3.0,7.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1078125,4
9,7.8,4.174387269895637,3.0,4.0,2.0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121875,2
11,3.7,4.110873864173311,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0616666666666666,1
12,54.0,7.0909098220799835,7.0,4.29369728800611,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.045,5
12,15.5,5.111987788356544,2.0,5.0,2.0,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0939393939393939,2
13,25.9,5.030437921392435,1.0,4.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1703947368421052,2
12,73.5,6.154858094016418,5.0,10.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1563829787234042,5
13,9.9,4.07753744390572,5.0,5.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1706896551724138,5
11,22.0,5.168208681201016,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1260022909507445,1
13,9.9,3.5115454388310208,5.0,5.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3046153846153846,5
12,22.5,4.964940334834126,6.0,18.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1581166549543218,2
18,36.0,5.298317366548036,3.0,3.197999289355587,2.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1809045226130653,2
16,9.8,4.394449154672439,2.0,1.999800396433088,2.0,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1225,2
10,16.5,5.351858133476067,0.0,0.0,2.0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0785714285714285,1
10,3.98,3.9435216724875173,0.0,0.0,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0786561264822134,1
10,17.5,5.303304908059076,1.0,2.3353502183787587,2.0,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0875,2
10,6.5,4.382026634673881,0.0,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0822784810126582,1
19,78.0,5.081404364984463,2.0,1.999800396433088,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4875,5
12,22.9,5.429345628954441,4.0,10.0,2.0,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1008810572687224,2
10,8.3,5.303304908059076,1.0,1.5398880734803921,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0415,3
10,11.5,4.442651256490317,3.0,3.0,2.0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1369047619047619,5
10,5.3,4.152613470346076,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.084664536741214,1
3,9.0,4.582924577040772,3.0,5.0,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0929752066115702,4
7,45.0,5.2832037287379885,1.0,1.5398880734803921,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2295918367346938,5
6,11.2,4.795790545596741,2.0,4.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0933333333333333,5
0,1.75,4.127134385045092,1.72,1.0,2.0,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0286885245901639,2
5,22.5,4.90527477843843,3.0,3.197999289355587,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167910447761194,5
17,78.0,5.081404364984463,2.0,1.999800396433088,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4875,5
5,12.7,4.30406509320417,4.0,3.4970445951980995,2.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.173972602739726,5
18,7.2,3.4657359027997265,4.0,3.4970445951980995,2.0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.232258064516129,2
9,6.79,4.514150787600923,2.0,1.999800396433088,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0751937984496124,2
12,27.0,4.394449154672439,3.0,5.0,2.0,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3375,5
1,11.7,5.7791991139409555,2.0,1.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0362790697674418,5
13,63.0,5.363636832668679,7.0,4.29369728800611,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2964705882352941,5
10,8.3,5.303304908059076,2.0,1.999800396433088,1.0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0415,3
10,14.8,4.564348191467836,4.0,5.0,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1557894736842105,4
19,62.0,5.14166355650266,5.0,3.968098977428503,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3647058823529411,5
10,68.0,6.1872369016260595,3.98,12.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1400617919670443,5
12,36.3,5.62040086571715,7.0,4.29369728800611,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1319999999999999,5
13,28.5,4.9459189793765646,8.0,5.339602049910873,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2041547277936962,5
0,1.5,4.540098189244376,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0161812297734627,1
12,13.0,4.543294782270004,3.0,3.197999289355587,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1397849462365591,5
10,4.7,4.406719247264253,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0580246913580246,1
12,7.2,4.276666119016055,2.0,3.0,2.0,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1014084507042253,2
14,32.0,5.176149732573829,6.0,4.29369728800611,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1818181818181818,5
12,12.5,3.970291913552122,4.0,3.4970445951980995,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2403846153846154,5
13,5.9,4.110873864173311,2.0,2.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0983333333333333,2
17,13.0,4.189654742026425,4.0,8.0,2.0,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2
15,13.8,4.044804116661965,3.0,3.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2459893048128342,2
10,15.8,4.51085950651685,4.0,4.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1755555555555555,4
12,45.0,5.420534999272286,4.0,3.4970445951980995,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,5
11,11.4,4.330733340286331,2.0,2.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.152,2
11,4.9,4.091005660956586,3.0,6.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,2
18,38.0,4.875197323201151,8.0,5.339602049910873,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2923076923076923,5
10,7.0,4.290459441148391,2.0,2.0,2.0,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0972222222222222,2
14,6.9,4.04305126783455,5.0,5.0,2.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1232142857142857,2
12,16.5,5.407171771460119,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0743243243243243,1
6,8.5,4.174387269895637,4.0,3.0,2.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1328125,2
10,4.6,3.933784497209659,3.0,4.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091816367265469,2
10,28.0,4.948759890378168,4.0,7.0,2.0,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3
8,17.5,4.941642422609304,1.0,1.0,2.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1258992805755395,5
16,9.2,3.970291913552122,2.0,2.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1769230769230769,2
0,1.3,5.081404364984463,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008125,1
12,11.5,4.61512051684126,4.0,12.0,2.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.115,2
10,22.0,5.170483995038151,3.0,4.0,2.0,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1257142857142857,4
9,6.4,4.23410650459726,3.0,5.0,2.0,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0941176470588235,2
18,26.5,4.564348191467836,4.0,3.4970445951980995,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2789473684210526,5
10,12.85,5.017279836814924,3.0,4.0,2.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0856666666666666,4
10,3.5,4.110873864173311,1.0,2.0,2.0,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0583333333333333,2
16,54.0,5.303304908059076,6.0,4.29369728800611,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27,5
10,8.0,4.2626798770413155,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1142857142857142,1
4,8.0,4.7535901911063645,2.0,2.0,1.0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0695652173913043,3
10,31.5,5.204006687076795,2.0,2.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1740331491712707,5
6,4.2,4.04305126783455,2.0,2.0,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,2
10,4.3,3.970291913552122,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0826923076923076,1
0,1.3,4.867534450455582,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0100775193798449,1
6,6.4,4.290459441148391,0.0,0.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0888888888888888,1
4,6.4,4.395682961121367,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079900124843945,1
12,7.8,4.2626798770413155,2.0,2.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1114285714285714,2
4,1.0,3.152736022363656,2.0,2.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0446428571428571,2
4,1.57,3.332204510175204,2.0,2.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0581481481481481,2
